LinkItemsToUMLSCUIID	ItemPTR	CUI	ItemToUMLSCUILinkTypePTR
2415	14107	C0043121	0
9618	14107	C0268670	0
9619	14107	C0268669	0
10223	14107	C0349464	0
2416	14122	C0043145	0
2417	14124	C0023788	0
9635	14124	C0995830	0
2418	14138	C0262534	0
2419	14140	C0240182	0
2420	14140	C0423827	0
2421	14141	C0004903	0
2422	14152	C0019202	0
2423	14175	C0026369	0
2424	14176	C0043194	0
2425	14186	C0043202	0
2426	14194	C0268118	0
2427	14197	C0427823	0
14083	14197	C2026708	0
2428	14198	C0043346	0
2429	14203	C0043395	0
6665	14203	C0043396	0
12400	14212	C1768507	0
2431	14213	C0221348	0
2432	14218	C0043406	0
5262	14226	C0032064	0
2433	14226	C0043408	0
5263	14226	C0282312	0
5264	14226	C0524688	0
2434	14237	C0043409	0
5769	14237	C0043410	0
11273	14239	C0521933	0
11544	14239	C0724441	0
2436	14241	C0340037	0
2437	14245	C0378466	0
2438	14246	C0012132	0
2439	14248	C0043459	0
14312	14248	C0282525	0
14313	14248	C0282527	0
15687	14248	C3658299	0
2440	14259	C0081408	0
2441	14260	C0043481	0
3977	14260	C0078794	0
11612	14260	C0351669	0
2442	14272	C0235950	0
2443	14279	C0017150	0
2444	14279	C0043515	0
2445	14284	C0078839	0
6483	14284	C0724725	0
2446	14287	C0078847	0
2447	14326	C0000734	0
2448	14367	C0000737	0
10703	14367	C0495669	0
34795	14367	C4554323	0
6028	14556	C0878598	0
6029	14567	C0878599	0
6030	14573	C0878600	0
17058	14573	C0580466	0
2449	14612	C0175167	0
7879	14638	C0237444	0
9944	14638	C0038580	0
6031	14701	C0878601	0
2450	14704	C0238613	0
2451	14717	C0151849	0
2452	14765	C0002170	0
5556	14765	C0020678	0
5558	14765	C0702167	0
11525	14765	C0574769	0
34593	14765	C1559115	0
6032	14820	C0878602	0
12476	14820	C0151905	0
17059	14820	C1443982	0
2453	14836	C0238394	0
2454	14839	C0238395	0
11597	14839	C0266435	0
14993	14839	C1387005	0
34912	14839	C4551492	0
2455	14843	C0002453	0
2456	14843	C0028949	0
2457	14901	C0238621	0
6033	14908	C0878603	0
8526	14930	C0859978	0
6658	14934	C0221773	0
2458	14934	C0476327	0
2459	15063	C0340865	0
2460	15088	C0002940	0
2461	15112	C0342592	0
2462	15117	C0238656	0
2463	15130	C0003126	0
10590	15130	C1510410	0
17462	15130	C0235287	0
34636	15130	C4552990	0
5217	15141	C0003385	0
34801	15141	C4521482	0
6035	15188	C0878604	0
6036	15189	C0878605	0
2465	15196	C0003706	0
2466	15206	C0003811	0
6175	15206	C0237314	0
2467	15235	C0003857	0
5592	15237	C0003862	0
6964	15237	C0003864	0
2468	15237	C0022408	0
4831	15237	C0558384	0
8896	15237	C1253936	0
14567	15237	C0162323	0
34594	15237	C4552845	0
34742	15237	C4554335	0
34788	15237	C4551938	0
4932	15393	C0151904	0
17062	15393	C0580476	0
2469	15409	C0004134	0
9654	15409	C0575081	0
14508	15409	C0751837	0
34738	15409	C4554639	0
2471	15503	C0004358	0
6038	15514	C0878606	0
2472	15544	C0004604	0
34755	15544	C4553945	0
6039	15634	C0878607	0
6040	15639	C0878608	0
2473	15748	C0005747	0
6041	15752	C0878609	0
2474	15768	C0542514	0
2475	15788	C0153690	0
2476	15801	C0151825	0
34756	15801	C4554063	0
2477	15823	C0029464	0
2478	15838	C0021843	0
2479	15880	C0024103	0
14331	15880	C0424849	0
2480	15892	C0013404	0
8065	15892	C0476273	0
17873	16043	C4082299	0
6042	16101	C0878610	0
3938	16106	C0240997	0
3939	16108	C0236043	0
2482	16118	C0221263	0
5328	16149	C0007090	0
2483	16149	C0596263	0
8410	16209	C0007166	0
2484	16209	C0018801	0
34667	16209	C4554158	0
2485	16311	C0007384	0
2486	16345	C0007462	0
6214	16403	C0220650	0
2487	16403	C0555278	0
2488	16537	C0008031	0
3932	16589	C0742257	0
2489	16601	C0008039	0
6043	16615	C0878611	0
13206	16615	C0085680	0
6044	16620	C0878612	0
5702	16662	C0004158	0
2490	16662	C0008489	0
5703	16662	C0085583	0
5704	16662	C0234967	0
7240	16756	C0265610	0
34908	16756	C4551485	0
5437	16914	C0009326	0
2492	16940	C0009421	0
7021	16940	C0013144	0
2493	16940	C0041657	0
7593	16940	C0234447	0
9783	16940	C0235070	0
14917	16940	C2830004	0
15678	16940	C0235195	0
34706	16940	C4553740	0
2494	17017	C0152021	0
14562	17017	C0018798	0
42184	17017	C4228353	0
6045	17111	C0878613	0
6046	17115	C0878614	0
9198	17115	C0268072	0
34936	17115	C4522127	0
2496	17117	C0271291	0
2497	17120	C0003742	0
2498	17142	C0740379	0
2499	17143	C0541847	0
2500	17149	C0010200	0
2501	17207	C0010266	0
5575	17207	C0151311	0
4818	17207	C0235879	0
6047	17239	C0878615	0
6048	17266	C0878616	0
2502	17293	C0151583	0
2503	17313	C0232799	0
2504	17313	C0233200	0
8505	17313	C0577156	0
2505	17332	C0010520	0
7562	17332	C0332580	0
34668	17332	C4553646	0
2506	17379	C0235237	0
2507	17379	C0235238	0
2508	17416	C0239161	0
2509	17462	C0034012	0
34637	17462	C1883716	0
5440	17472	C0011303	0
2510	17472	C0011304	0
12319	17472	C1857639	0
2511	17492	C0011635	0
7020	17492	C0011636	0
2512	17492	C0040247	0
2513	17499	C0152162	0
6049	17510	C0878617	0
6050	17513	C0878618	0
12120	17746	C0422985	0
2514	17757	C0271190	0
6921	17771	C0012833	0
34743	17771	C4553830	0
2516	17865	C0013238	0
2517	17865	C0314719	0
7908	17865	C0344505	0
12522	17865	C0235857	0
12783	17865	C0423154	0
15013	17865	C1863202	0
15015	17865	C2675095	0
2518	17880	C0043352	0
34595	17880	C4553898	0
2519	17895	C0151908	0
2520	17912	C0013384	0
7615	17912	C0013421	0
10581	17912	C0393593	0
2521	17942	C0011168	0
8112	17942	C0221150	0
34669	17942	C1560331	0
2522	18003	C0013428	0
34670	18003	C4553955	0
2523	18027	C0013456	0
34707	18027	C4552960	0
42195	18027	C0578044	0
2524	18043	C0013480	0
5210	18043	C0282687	0
11924	18043	C0949892	0
10155	18134	C0006663	0
17009	18134	C3806226	0
2526	18149	C0151611	0
2527	18157	C0239266	0
2528	18165	C0013922	0
12641	18165	C1704212	0
13602	18193	C0429339	0
13603	18193	C0476403	0
2530	18249	C0014306	0
2531	18256	C0242490	0
11705	18256	C1282952	0
2532	18327	C0014591	0
13006	18327	C2228238	0
34638	18327	C4554627	0
2533	18557	C0151631	0
2534	18561	C0151632	0
7647	18561	C0221285	0
2535	18612	C0015300	0
2536	18621	C0015302	0
10217	18621	C1442903	0
12646	18621	C1956089	0
34744	18621	C4552745	0
2537	18639	C0151827	0
34745	18639	C4553722	0
8403	18665	C0005858	0
2538	18665	C0235267	0
10116	18665	C0155169	0
15819	18665	C1761613	0
2539	18703	C0542571	0
2540	18706	C0015468	0
34671	18706	C4554445	0
8092	18724	C0266617	0
2541	18724	C0332599	0
5453	18724	C0424503	0
2542	18756	C0015544	0
10745	18756	C0424641	0
10873	18756	C0349588	0
14328	18756	C2732728	0
14565	18756	C0151686	0
16996	18756	C2919142	0
17197	18756	C2315100	0
17366	18756	C3887638	0
2544	18832	C0015644	0
2545	18844	C0015695	0
13793	18844	C2711227	0
2546	18924	C0015967	0
12976	18924	C0424755	0
34639	18924	C4552740	0
3920	18992	C0678765	0
2547	19011	C0036572	0
2548	19110	C0016382	0
34730	19110	C4554150	0
2549	19173	C0016512	0
2550	19186	C0161016	0
2551	19186	C0433654	0
2552	19235	C0151674	0
2553	19238	C0151679	0
2554	19273	C0017086	0
2555	19291	C0270920	0
10786	19291	C1112261	0
12983	19291	C0702143	0
14427	19291	C1408507	0
2556	19297	C0151281	0
4675	19297	C0240698	0
10907	19297	C0156339	0
2557	19317	C0017181	0
5455	19317	C0018932	0
6943	19317	C0025222	0
10032	19317	C0426747	0
10250	19317	C0267596	0
10742	19317	C1321898	0
15419	19317	C3241945	0
2558	19367	C0021846	0
10627	19367	C1257915	0
14959	19367	C0744333	0
2559	19570	C0240007	0
2560	19570	C0476313	0
2561	19587	C0017563	0
2562	19601	C0018418	0
6053	19631	C0878621	0
2563	19635	C0018965	0
2564	19635	C0019048	0
9390	19635	C0235620	0
10743	19635	C0221752	0
34640	19635	C4554630	0
2565	19674	C0019045	0
2566	19762	C0019123	0
2567	19769	C0018524	0
34672	19769	C4553314	0
2568	19785	C0018552	0
7113	19785	C0265315	0
6054	19797	C0878622	0
2569	19825	C0018681	0
5829	19825	C0393735	0
34596	19825	C4553197	0
2570	19942	C0011053	0
9653	19942	C0260662	0
10259	19942	C0581883	0
10272	19942	C1384666	0
13001	19942	C2029884	0
17311	19942	C0018772	0
17335	19942	C3887873	0
18181	19942	C1550444	0
7237	20008	C0332890	0
5726	20061	C0019158	0
11652	20061	C1262535	0
2573	20204	C0019209	0
2574	20279	C0240635	0
17878	20279	C1837404	0
2575	20298	C0019559	0
34897	20298	C4551516	0
2576	20309	C0019572	0
34597	20309	C4554235	0
6055	20389	C0599824	0
2577	20468	C0220994	0
2578	20468	C0541772	0
2579	20521	C0020455	0
8902	20590	C0020459	0
17881	20590	C0852795	0
8497	20624	C0334012	0
8496	20624	C0870082	0
34598	20624	C4553962	0
3928	20632	C0152227	0
15097	20632	C3257803	0
34673	20632	C4553097	0
2583	20710	C0020502	0
11536	20710	C0745106	0
34641	20710	C4553963	0
2584	20722	C0085681	0
2585	20760	C0151889	0
2586	20764	C0037036	0
2587	20872	C0026826	0
8016	20872	C0026838	0
13644	20872	C1849156	0
34674	20872	C4553743	0
2588	20886	C0020555	0
34708	20886	C4553009	0
5255	20944	C0221030	0
2589	20944	C0221104	0
5256	20944	C0270710	0
2590	20960	C0020595	0
2591	21057	C0020619	0
5785	21064	C0003028	0
2592	21064	C0020620	0
8227	21064	C0553721	0
34675	21064	C4551926	0
2593	21207	C0162835	0
5334	21207	C0577319	0
14572	21207	C2673954	0
17192	21207	C3714505	0
17441	21207	C3887488	0
2594	21240	C0151888	0
5788	21240	C0234146	0
17882	21240	C0700078	0
2595	21253	C0272404	0
8093	21417	C0026825	0
2596	21417	C0026827	0
6999	21417	C0427201	0
5789	21417	C0541791	0
2597	21432	C0221333	0
8644	21432	C0855644	0
6971	21506	C0021051	0
8547	21506	C0021079	0
12932	21506	C0863087	0
13708	21506	C1373218	0
17620	21506	C4048329	0
2600	21555	C0242350	0
2601	21577	C0021167	0
2602	21627	C0021359	0
34944	21627	C0729353	0
2603	21654	C0021747	0
10343	21654	C1522537	0
2604	21657	C0021764	0
10346	21657	C1527200	0
7242	21817	C0520861	0
12427	21817	C1167958	0
12656	21817	C0425687	0
2606	21855	C0022594	0
2607	21858	C0240103	0
2608	21867	C0231749	0
2609	21873	C0263367	0
2610	21885	C0022821	0
4647	21885	C0022822	0
13269	21885	C0265673	0
34642	21885	C4552747	0
34938	21885	C2115817	0
6056	21913	C0878623	0
2611	21915	C0151754	0
7703	21929	C0015938	0
11614	21929	C0456091	0
13266	21929	C0158915	0
17375	21929	C1848395	0
17816	21929	C0349482	0
2613	21935	C0023048	0
2614	21980	C0023222	0
3911	22032	C0151675	0
3912	22035	C0151680	0
2615	22053	C0158359	0
6057	22056	C0239337	0
2616	22069	C0311395	0
2617	22094	C0023885	0
2618	22105	C0745754	0
2619	22143	C0442865	0
6058	22181	C0878624	0
14969	22181	C0578537	0
2620	22194	C0153676	0
5740	22225	C0024205	0
5741	22225	C0497156	0
18182	22225	C4282165	0
2622	22464	C0024902	0
12293	22464	C0553713	0
34757	22464	C4554623	0
2623	22479	C0024904	0
2624	22481	C0024923	0
2625	22503	C0025047	0
2626	22519	C0221355	0
14548	22519	C2243051	0
17413	22519	C2720434	0
17887	22519	C4083076	0
41149	22519	C4313458	0
2627	22543	C0003708	0
2628	22543	C0014038	0
5756	22543	C0025289	0
2629	22543	C0025309	0
11481	22543	C0023355	0
34599	22543	C4552844	0
34676	22543	C4553527	0
2630	22575	C0025323	0
15070	22575	C0425945	0
34709	22575	C4553737	0
2631	22629	C0025958	0
14961	22629	C0424688	0
34904	22629	C4551563	0
2632	22641	C0025990	0
9566	22641	C0685775	0
17623	22641	C4024589	0
19344	22641	C4317321	0
6060	22652	C0878626	0
2633	22713	C0085702	0
8368	22713	C0427543	0
9674	22725	C1291710	0
14710	22725	C2939186	0
2635	22751	C0149745	0
14568	22751	C2673616	0
6061	22784	C0878627	0
2636	22804	C0018824	0
2637	22832	C0151786	0
2638	22895	C0231528	0
34787	22895	C4552646	0
2640	22984	C0037928	0
2641	23053	C0027066	0
2642	23059	C0027080	0
2643	23079	C0027125	0
2644	23092	C0027339	0
2645	23092	C0234909	0
12431	23092	C0853087	0
2647	23245	C0149736	0
2648	23260	C0007859	0
34746	23260	C4553909	0
2649	23275	C0151315	0
11665	23275	C1320474	0
2650	23371	C0027830	0
2651	23440	C0241128	0
2652	23444	C0149741	0
14355	23444	C0849787	0
3904	23468	C0339847	0
2653	23470	C0028738	0
34747	23470	C4554036	0
2654	23596	C0017168	0
10030	23596	C0014869	0
12985	23596	C0559234	0
19312	23596	C4317146	0
2655	23641	C0003460	0
2656	23641	C0028961	0
17889	23641	C3887784	0
2657	23647	C0019322	0
10934	23647	C1306503	0
10935	23647	C0795690	0
2658	23879	C0234022	0
9157	23879	C1112573	0
34643	23879	C4553306	0
34710	23879	C4553735	0
2659	23888	C0268009	0
10801	23888	C0259752	0
2660	23995	C0155540	0
6062	24024	C0878628	0
6063	24034	C0878629	0
6064	24048	C0878630	0
2661	24070	C0014745	0
2662	24075	C0423776	0
2663	24077	C0456621	0
13872	24077	C2053774	0
2664	24092	C0030305	0
34739	24092	C4554179	0
2665	24135	C0030312	0
2666	24168	C0232236	0
7993	24182	C0012766	0
2667	24182	C0016579	0
7995	24182	C0028643	0
5759	24182	C0030554	0
2668	24182	C0235050	0
7763	24182	C0423575	0
7994	24182	C0495677	0
10920	24182	C0020580	0
11519	24182	C0423572	0
13869	24182	C2242996	0
34600	24182	C4553220	0
2670	24212	C0242422	0
2671	24248	C0341047	0
2672	24273	C0030635	0
12990	24273	C1295870	0
6065	24276	C0878631	0
2673	24316	C0003248	0
10399	24316	C0019416	0
2674	24342	C0497481	0
8499	24405	C0027616	0
8498	24405	C0848215	0
11535	24405	C0701826	0
14509	24405	C1848879	0
12977	24467	C0424810	0
2677	24563	C0039273	0
17891	24563	C0728829	0
2678	24580	C0031350	0
34677	24580	C4553308	0
2679	24599	C0085636	0
34758	24599	C4554342	0
2680	24609	C0031762	0
9138	24609	C0349506	0
2681	24638	C0031911	0
2682	24638	C0162834	0
5226	24638	C0262595	0
5335	24638	C0333615	0
2683	24683	C0031924	0
2684	24698	C0032026	0
2686	24853	C0152427	0
2687	25147	C0033103	0
2688	25148	C0033117	0
2689	25165	C0033164	0
5746	25165	C0162534	0
2690	25171	C0033246	0
2691	25265	C0392070	0
17082	25265	C0156349	0
2692	25284	C0033554	0
2693	25294	C0522527	0
3907	25309	C0438246	0
2694	25320	C0033687	0
12113	25320	C0858667	0
34759	25320	C4554346	0
2695	25363	C0033774	0
34711	25363	C1559138	0
2696	25466	C0005745	0
2698	25480	C0157536	0
11716	25480	C1331543	0
2699	25485	C0157450	0
2700	25602	C0235472	0
7713	25614	C0034124	0
2701	25614	C0154936	0
2702	25619	C0013491	0
3946	25619	C0031256	0
2703	25619	C0034150	0
4800	25619	C0151882	0
17667	25619	C0241144	0
34678	25619	C4552909	0
4829	25640	C0042134	0
2705	25640	C0567444	0
15815	25640	C2979982	0
34679	25640	C1560757	0
6066	25769	C0854042	0
2706	25810	C0151740	0
2708	25831	C0015230	0
6865	25831	C0037274	0
9417	25831	C0302295	0
10882	25831	C0848332	0
2709	25933	C0034735	0
2710	25988	C0014793	0
6272	25988	C0391870	0
2711	26026	C0152169	0
34712	26026	C4552650	0
17318	26030	C3887499	0
17781	26030	C1691228	0
6857	26035	C0262613	0
2713	26035	C0542518	0
2714	26039	C0678763	0
9852	26039	C1373187	0
2715	26060	C0035078	0
7291	26060	C0235446	0
13493	26060	C0242528	0
14191	26060	C1527429	0
15811	26060	C1565489	0
6067	26184	C0878632	0
6068	26200	C0878633	0
17447	26200	C0240783	0
2716	26316	C0154834	0
2717	26380	C0035455	0
12298	26380	C1260880	0
2718	26416	C0026837	0
2720	26423	C0424790	0
2721	26498	C0240920	0
12693	26498	C1409428	0
2722	26541	C0150988	0
2723	26545	C0036439	0
34644	26545	C4552773	0
2724	26553	C0149774	0
9519	26553	C0282005	0
6069	26646	C0878634	0
6070	26651	C0878635	0
2725	26724	C0037011	0
2726	26838	C0423757	0
2727	26839	C0037299	0
34601	26839	C4551925	0
2728	26861	C0221354	0
4474	26877	C0021603	0
5235	26877	C0037317	0
5236	26877	C0700201	0
11637	26877	C0917801	0
34740	26877	C4554626	0
34923	26877	C0851578	0
3905	26907	C0578683	0
2730	26914	C0192796	0
42168	26914	C4763966	0
2731	26955	C0242429	0
34713	26955	C4552746	0
2732	26978	C0037822	0
2733	27076	C0333286	0
2734	27077	C0038012	0
2735	27084	C0159054	0
2736	27084	C0242104	0
9567	27084	C0239134	0
34645	27084	C4552938	0
2737	27116	C0061856	0
2738	27130	C0036916	0
2739	27158	C0038362	0
2740	27167	C0237327	0
2741	27190	C0038450	0
2742	27190	C0677600	0
12432	27190	C0740852	0
34602	27190	C4552982	0
2743	27303	C0039070	0
8269	27303	C0700200	0
34603	27303	C4552918	0
34741	27303	C4554644	0
2744	27359	C0241240	0
2746	27369	C0013378	0
5766	27369	C0039338	0
8996	27369	C0740425	0
8998	27369	C0151934	0
15202	27369	C2364111	0
34604	27369	C4554625	0
6072	27381	C0878636	0
2747	27395	C0039446	0
34748	27395	C4554141	0
3906	27419	C0575047	0
6297	27426	C0000771	0
2748	27426	C0039536	0
5329	27426	C0232910	0
34796	27426	C4522003	0
2749	27460	C0241353	0
11653	27460	C1263023	0
34937	27460	C4314664	0
17295	27468	C1295654	0
3916	27477	C0241358	0
6073	27492	C0878637	0
3917	27498	C0241400	0
3913	27498	C0342184	0
2750	27522	C0040034	0
12434	27522	C0392386	0
7221	27591	C0836924	0
2752	27661	C0320003	0
2753	27662	C0040264	0
34749	27662	C4554185	0
6074	27683	C0878638	0
20436	27683	C0040409	0
2754	27698	C0040460	0
34714	27698	C4552737	0
2755	27702	C0025162	0
2756	27726	C0749622	0
6076	27729	C0878639	0
2757	27742	C0040822	0
34731	27742	C4554265	0
2758	27801	C0041105	0
34605	27801	C1561266	0
2759	27822	C0041366	0
2760	27829	C0041466	0
2761	27852	C0235834	0
6077	27875	C0236032	0
2762	27877	C0151539	0
2763	27902	C0041976	0
4656	27902	C0152447	0
2764	27908	C0041983	0
2765	27916	C0522153	0
2766	27931	C0268477	0
6078	27933	C0878640	0
6079	27934	C0855527	0
6080	27939	C0855530	0
17305	27951	C3671887	0
2767	27958	C0750000	0
14601	27958	C0854058	0
6082	27968	C0854059	0
17131	28004	C2938867	0
2769	28056	C0151994	0
2770	28137	C0227791	0
12980	28137	C0438692	0
34680	28137	C4554648	0
2771	28192	C0241659	0
2772	28244	C0558843	0
2773	28244	C0576684	0
2775	28256	C0042790	0
7305	28256	C0042798	0
9651	28256	C0456909	0
10197	28256	C0547030	0
15833	28256	C3665347	0
4819	28364	C0003564	0
2776	28364	C0019825	0
7223	28364	C0042940	0
10199	28364	C1527344	0
34681	28364	C4553835	0
34715	28364	C4553525	0
2779	28415	C0043094	0
16997	28415	C2911647	0
10746	28440	C0231255	0
16998	28440	C2911645	0
17294	28440	C1262477	0
2781	28483	C0152009	0
2782	28508	C0043241	0
34606	28508	C4553926	0
2783	28516	C0221785	0
9900	28519	C0155210	0
5768	28524	C0043325	0
2785	28524	C0302314	0
6083	28546	C0878641	0
2786	28555	C0043528	0
5794	28801	C0178491	0
2787	28801	C0443147	0
2788	28802	C0443354	0
5795	28803	C0178492	0
2789	28803	C0441748	0
2790	28804	C0085089	0
5275	28805	C0004364	0
2791	28805	C0004368	0
2792	28805	C0443146	0
5273	28806	C0004611	0
2793	28806	C0004623	0
2794	28806	C0521009	0
2795	28807	C0586680	0
6592	28808	C0007222	0
2797	28809	C0220806	0
2798	28810	C0178546	0
5341	28811	C0000768	0
2799	28811	C0009678	0
5369	28811	C0242354	0
12371	28811	C0220810	0
12409	28811	C1705254	0
15704	28811	C3649644	0
8651	28812	C0011164	0
6084	28813	C0878642	0
2801	28815	C0014137	0
6085	28817	C0878643	0
2805	28821	C0016832	0
7580	28821	C0026946	0
2806	28821	C0521033	0
2807	28824	C0205480	0
7702	28825	C0018939	0
2808	28825	C0475182	0
12296	28825	C0850715	0
19333	28825	C4317046	0
5793	28826	C0018889	0
2809	28826	C0220846	0
10292	28826	C0018893	0
2810	28827	C0020517	0
9162	28827	C0543698	0
5736	28828	C0020732	0
2811	28828	C0439669	0
2813	28830	C0011923	0
9161	28830	C0025086	0
17083	28831	C0021053	0
6654	28832	C0009450	0
17191	28832	C3714514	0
8377	28833	C0013578	0
2817	28834	C0021368	0
2818	28835	C0694756	0
2819	28836	C0459424	0
9648	28837	C0438215	0
13597	28837	C0587081	0
2821	28838	C0683231	0
6671	28839	C0025517	0
6086	28840	C0878644	0
4732	28841	C0027651	0
17308	28841	C1882062	0
34857	28841	C1368871	0
8645	28842	C0086692	0
2825	28843	C0006826	0
4822	28844	C0027765	0
2827	28844	C0205494	0
15814	28846	C0162429	0
2829	28847	C0178292	0
5365	28847	C0205484	0
8650	28847	C0564778	0
2830	28848	C0029355	0
5792	28851	C0033739	0
5791	28851	C0033740	0
7337	28852	C0004936	0
2833	28852	C0205487	0
12492	28852	C1306597	0
8064	28853	C0035242	0
2834	28853	C0521346	0
2835	28854	C0241764	0
8976	28854	C1138434	0
9160	28855	C0037414	0
2836	28856	C0037088	0
2839	28860	C0042769	0
4791	28860	C0042776	0
2840	28861	C0000766	0
4705	28861	C0436485	0
2841	28865	C0001873	0
2843	28871	C0003232	0
8752	28871	C0443071	0
2844	28875	C0162638	0
42182	28875	C4759886	0
2845	28886	C0085595	0
4663	28886	C0263472	0
9644	28886	C0578032	0
11532	28886	C0683113	0
34716	28886	C4554061	0
2847	28890	C0006625	0
2848	28890	C0043046	0
2849	28892	C0109016	0
14289	28892	C0120659	0
20421	28892	C0132092	0
